product_id,promotion_name,sales_country,sales_volume,negative_comment,price,invoice_date,supplier,brand_name
1272485,Save-It Sale,USA,24,3,15.69,23/03/2021,Metropol AVM,Golden
1518691,Green Light Days,USA,58,2,30.3,31/01/2023,Istinye Park,Big Time
1285349,Two for One,USA,59,5,3000.85,11/2/2021,Metropol AVM,Carrington
1333994,Green Light Days,USA,57,5,26.15,6/8/2021,Kanyon,Carrington
1320722,Super Duper Savers,USA,67,4,20.92,1/8/2021,Mall of Istanbul,Big Time
1180994,Sales Days,USA,29,4,162.64,26/10/2021,Kanyon,Golden
1189942,Two for One,USA,65,5,203.3,20/08/2021,Emaar Square Mall,PigTail
1227270,Save-It Sale,USA,61,1,300.08,31/12/2021,Mall of Istanbul,Imagine
1181481,Wallet Savers,USA,33,3,1800.51,13/07/2022,Istinye Park,Imagine
1101444,Super Savers,USA,51,5,58.65,17/12/2021,Emaar Square Mall,Carrington
1332044,Green Light Days,USA,36,4,46.92,14/05/2022,Metropol AVM,Golden
1241425,Wallet Savers,USA,48,2,1200.34,26/12/2022,Istinye Park,Big Time
1291375,Tip Top Savings,USA,59,1,35.84,31/12/2022,Mall of Istanbul,Imagine
1144806,Tip Top Savings,USA,39,2,2100,5/6/2022,Kanyon,Imagine
1172381,Big Time Discounts,USA,25,1,5.23,4/8/2021,Metropol AVM,PigTail
1270394,Savings Galore,USA,52,4,143.36,27/01/2022,Forum Istanbul,Carrington
1189841,Go For It,USA,59,1,600.17,27/12/2021,Mall of Istanbul,Big Time
1707253,Sales Days,USA,67,5,3000.85,8/1/2021,Cevahir AVM,Golden
1340006,Big Time Discounts,USA,43,3,900.24,14/08/2021,Kanyon,Carrington
1569760,Sales Days,USA,68,3,1800.51,25/11/2021,Kanyon,Golden
1205581,Tip Top Savings,USA,64,1,1050,12/1/2023,Cevahir AVM,PigTail
1156229,Super Duper Savers,USA,48,2,600.16,9/9/2021,Forum Istanbul,Imagine
1204520,Sales Days,USA,27,2,30.3,24/11/2022,Metrocity,Big Time
1957939,Savings Galore,USA,41,1,600.17,25/04/2021,Viaport Outlet,Carrington
1312633,Sales Days,USA,57,2,600.16,18/05/2021,Kanyon,Big Time
1120509,Dollar Cutters,USA,54,2,81.32,24/06/2021,Metropol AVM,Big Time
1128834,Wallet Savers,USA,47,5,203.3,1/2/2023,Istinye Park,Big Time
1229534,Dollar Cutters,USA,28,2,81.32,7/5/2021,Emaar Square Mall,Carrington
1133413,Two for One,USA,18,1,11.73,1/7/2021,Forum Istanbul,Imagine
1197419,Dollar Cutters,USA,48,1,11.73,16/02/2022,Metropol AVM,Imagine
1118191,Green Light Days,USA,34,2,600.16,16/08/2021,Cevahir AVM,Big Time
1293998,Big Promo,USA,69,2,600.16,26/06/2021,Mall of Istanbul,Imagine
1234118,One Day Sale,USA,57,2,600.16,13/11/2022,Zorlu Center,PigTail
1302932,Save-It Sale,USA,32,4,162.64,18/12/2022,Mall of Istanbul,Golden
1183128,Green Light Days,USA,21,3,107.52,30/08/2022,Istinye Park,Golden
1151310,Tip Top Savings,USA,34,1,300.08,24/02/2023,Kanyon,Carrington
1265103,Wallet Savers,USA,36,5,1500.4,21/06/2021,Istinye Park,PigTail
1191796,Savings Galore,USA,34,4,1200.32,5/4/2021,Metropol AVM,Carrington
1419513,Super Savers,USA,38,1,600.17,20/12/2021,Mall of Istanbul,Carrington
1300260,Savings Galore,USA,50,3,900.24,8/6/2021,Viaport Outlet,PigTail
1680517,Sales Days,USA,59,4,1200.32,9/7/2022,Metrocity,Imagine
1214736,Big Time Discounts,USA,60,4,162.64,22/02/2021,Mall of Istanbul,Golden
1219544,Dollar Cutters,USA,18,4,1200.32,17/03/2022,Forum Istanbul,Imagine
1329270,One Day Sale,USA,24,5,179.2,1/8/2022,Metropol AVM,Golden
1272736,Sales Days,USA,36,4,20.92,7/2/2022,Mall of Istanbul,Golden
1202646,Price Destroyers,USA,67,1,300.08,16/03/2021,Cevahir AVM,PigTail
1773952,One Day Sale,USA,36,1,35.84,21/06/2022,Metrocity,Big Time
1781551,Green Light Days,USA,61,3,900.24,21/02/2021,Kanyon,Big Time
1578087,Green Light Days,USA,48,5,1500.4,5/1/2021,Forum Istanbul,Big Time
1745824,Price Winners,USA,18,1,300.08,11/8/2021,Metrocity,Imagine
1973744,Super Duper Savers,USA,58,1,300.08,16/01/2023,Zorlu Center,Big Time
1317017,Price Winners,USA,44,3,45.45,4/2/2023,Kanyon,Imagine
1336583,Big Promo,USA,50,4,1200.32,26/03/2022,Mall of Istanbul,PigTail
1283779,Pick Your Savings,USA,62,1,5.23,25/08/2022,Mall of Istanbul,PigTail
1100015,Weekend Markdown,USA,35,2,600.16,4/3/2021,Mall of Istanbul,Golden
1182803,High Roller Savings,USA,36,5,1500.4,19/06/2021,Istinye Park,Carrington
1305003,Bye Bye Baby,USA,44,4,1200.32,4/6/2021,Metrocity,Big Time
1469329,Big Time Discounts,USA,44,2,600.16,26/04/2021,Mall of Istanbul,Golden
1211213,Savings Galore,USA,23,3,15.69,29/05/2022,Cevahir AVM,Golden
1183994,Dollar Days,USA,30,3,3150,25/01/2023,Mall of Istanbul,Carrington
1165741,Double Down Sale,USA,62,2,30.3,16/09/2021,Cevahir AVM,PigTail
1217976,Save-It Sale,USA,27,5,58.65,22/04/2021,Viaport Outlet,Carrington
1143873,Save-It Sale,USA,53,5,203.3,5/5/2022,Cevahir AVM,Big Time
1945095,Shelf Emptiers,USA,58,4,1200.32,28/03/2021,Viaport Outlet,PigTail
1104135,Savings Galore,USA,48,5,1500.4,1/8/2022,Istinye Park,Carrington
1151036,High Roller Savings,USA,24,2,2100,14/01/2023,Emaar Square Mall,Carrington
1273292,High Roller Savings,USA,66,2,600.16,12/11/2022,Kanyon,Golden
1186465,Savings Galore,USA,57,2,600.16,27/04/2021,Metropol AVM,Imagine
1143566,High Roller Savings,USA,39,1,5.23,20/07/2022,Emaar Square Mall,PigTail
1258021,You Save Days,USA,69,4,2400.68,2/1/2022,Metropol AVM,Golden
1240003,You Save Days,USA,20,5,26.15,5/3/2023,Mall of Istanbul,Imagine
1159228,Dollar Cutters,USA,27,4,60.6,24/09/2022,Cevahir AVM,Imagine
1409116,Save-It Sale,USA,44,1,35.84,9/10/2022,Istinye Park,Big Time
1259063,Dollar Cutters,USA,64,2,30.3,15/08/2021,Kanyon,Big Time
1699764,Weekend Markdown,USA,68,1,300.08,10/11/2021,Kanyon,Big Time
1230575,Price Winners,USA,53,1,35.84,15/03/2022,Mall of Istanbul,Imagine
1134258,Savings Galore,USA,56,5,1500.4,23/04/2021,Kanyon,PigTail
1338382,High Roller Savings,USA,40,5,1500.4,20/05/2021,Istinye Park,Big Time
1185250,Bye Bye Baby,USA,53,1,1050,11/3/2021,Metropol AVM,Carrington
1204651,Super Savers,USA,26,4,1200.32,2/6/2021,Mall of Istanbul,Big Time
1234384,Savings Galore,USA,31,4,4200,31/03/2022,Cevahir AVM,Golden
1836992,High Roller Savings,USA,46,1,300.08,27/01/2021,Mall of Istanbul,Golden
1193404,Super Savers,USA,32,3,121.98,20/09/2021,Kanyon,Golden
1122072,Super Savers,USA,27,5,3000.85,8/9/2022,Metrocity,Carrington
1243843,Pick Your Savings,USA,67,5,179.2,20/11/2021,Metrocity,Carrington
1129791,Save-It Sale,USA,41,5,5250,5/3/2023,Mall of Istanbul,Golden
1320847,Double Down Sale,USA,28,4,1200.32,15/04/2021,Kanyon,Golden
1234303,Dollar Cutters,USA,20,1,300.08,28/01/2022,Zorlu Center,PigTail
1174723,Save-It Sale,USA,31,2,600.16,9/2/2022,Istinye Park,Golden
1154606,You Save Days,USA,21,2,600.16,30/01/2021,Kanyon,PigTail
1105292,High Roller Savings,USA,30,2,10.46,14/06/2022,Kanyon,Imagine
1200326,Two for One,USA,23,2,81.32,26/09/2022,Kanyon,Golden
1249891,Best Savings,USA,64,3,900.24,14/08/2021,Metrocity,Big Time
1860907,Double Down Sale,USA,21,3,121.98,14/01/2021,Kanyon,Golden
1132182,High Roller Savings,USA,64,5,1500.4,26/01/2023,Kanyon,Carrington
1350619,Best Savings,USA,43,4,1200.32,1/1/2021,Zorlu Center,Imagine
1807123,Saving Days,USA,36,5,3000.85,8/1/2021,Istinye Park,Carrington
1193447,High Roller Savings,USA,57,3,900.24,2/9/2022,Mall of Istanbul,PigTail
1150398,You Save Days,USA,27,5,203.3,24/10/2021,Kanyon,Golden
1215436,You Save Days,USA,52,1,300.08,26/03/2022,Kanyon,Imagine
1128080,You Save Days,USA,61,1,300.08,3/9/2021,Mall of Istanbul,Big Time
1163422,Sale Winners,USA,25,1,300.08,9/7/2021,Istinye Park,Big Time
1491443,Shelf Emptiers,USA,19,5,1500.4,28/12/2021,Kanyon,Carrington
1840535,Double Down Sale,USA,18,4,20.92,3/2/2023,Istinye Park,Imagine
1239037,Dollar Cutters,USA,48,1,5.23,1/11/2021,Mall of Istanbul,Big Time
1105081,Super Savers,USA,19,1,1050,11/1/2021,Kanyon,Golden
1109183,Save-It Sale,USA,69,4,1200.32,30/01/2021,Mall of Istanbul,Imagine
1330380,Bye Bye Baby,USA,28,4,1200.32,3/2/2021,Kanyon,Imagine
1306017,Super Savers,USA,51,4,143.36,16/12/2022,Metropol AVM,Carrington
1238017,High Roller Savings,USA,45,5,3000.85,6/7/2022,Mall of Istanbul,Big Time
1294018,Shelf Emptiers,USA,42,3,3150,11/1/2023,Istinye Park,Golden
1276799,High Roller Savings,USA,47,5,203.3,7/11/2021,Metrocity,Imagine
1237841,High Roller Savings,USA,23,1,1050,3/11/2021,Kanyon,Big Time
1564449,Big Time Discounts,USA,41,4,20.92,12/11/2021,Istinye Park,PigTail
1199890,Super Savers,USA,65,2,23.46,8/7/2021,Mall of Istanbul,Imagine
1136455,Bye Bye Baby,USA,28,5,203.3,27/02/2022,Istinye Park,Carrington
1260979,Two Day Sale,USA,50,5,3000.85,3/8/2022,Kanyon,PigTail
1228402,Mystery Sale,USA,58,3,1800.51,17/02/2022,Mall of Istanbul,Carrington
1134418,Two Day Sale,USA,47,1,40.66,13/08/2022,Metropol AVM,Imagine
1226750,Fantastic Discounts,USA,52,4,162.64,1/11/2021,Mall of Istanbul,Carrington
1149857,Double Down Sale,USA,28,5,58.65,8/2/2022,Mall of Istanbul,Golden
1282718,Shelf Emptiers,USA,60,2,81.32,7/5/2022,Metrocity,Golden
1175788,Sales Galore,USA,41,1,600.17,6/3/2021,Mall of Istanbul,Big Time
1127024,One Day Sale,USA,39,4,1200.32,28/04/2021,Mall of Istanbul,Golden
1979197,Big Promo,USA,60,5,58.65,12/11/2021,Metrocity,Big Time
1254324,One Day Sale,USA,21,1,300.08,31/01/2023,Mall of Istanbul,Big Time
1216346,Two for One,USA,49,1,35.84,27/09/2021,Metrocity,Carrington
1221924,Two Day Sale,USA,50,3,121.98,1/9/2022,Metropol AVM,Big Time
1155714,Shelf Clearing Days,USA,51,1,600.17,10/6/2022,Kanyon,Golden
1152047,Price Savers,USA,37,2,10.46,24/12/2022,Kanyon,Imagine
1111896,Best Savings,USA,44,3,45.45,4/4/2021,Kanyon,Big Time
1284957,High Roller Savings,USA,22,5,179.2,10/4/2021,Istinye Park,PigTail
1322972,Two for One,USA,33,4,1200.32,8/10/2021,Metrocity,PigTail
1424695,Two Day Sale,USA,49,5,3000.85,25/04/2022,Cevahir AVM,Big Time
1636447,Best Savings,USA,59,3,35.19,2/4/2021,Viaport Outlet,Carrington
1274965,Bye Bye Baby,USA,19,5,3000.85,17/10/2022,Mall of Istanbul,Golden
1598012,You Save Days,USA,67,2,23.46,3/9/2022,Kanyon,Golden
1457241,One Day Sale,USA,67,1,300.08,7/10/2021,Metropol AVM,Big Time
1320639,One Day Sale,USA,54,2,600.16,13/10/2021,Metrocity,Big Time
1315837,Two Day Sale,USA,49,4,4200,12/7/2022,Kanyon,PigTail
1120222,Fantastic Discounts,USA,36,4,162.64,27/05/2021,Kanyon,Big Time
1330536,Two Day Sale,USA,56,4,20.92,19/08/2022,Zorlu Center,Big Time
1246455,Sales Galore,USA,40,2,10.46,6/1/2023,Metropol AVM,Golden
1189686,Two Day Sale,USA,38,4,2400.68,28/12/2022,Cevahir AVM,Big Time
1748273,Save-It Sale,USA,27,5,179.2,30/08/2021,Metrocity,Big Time
1580278,One Day Sale,USA,41,4,1200.32,14/10/2021,Viaport Outlet,PigTail
1336434,You Save Days,USA,26,1,600.17,29/09/2021,Metrocity,PigTail
1160647,Fantastic Discounts,USA,37,2,600.16,14/11/2021,Metropol AVM,PigTail
1330798,Fantastic Discounts,USA,23,1,5.23,17/07/2022,Mall of Istanbul,Golden
1169262,Saving Days,USA,47,5,1500.4,12/1/2023,Metrocity,PigTail
1294055,Price Cutters,USA,60,4,1200.32,2/9/2021,Forum Istanbul,Imagine
1263555,You Save Days,USA,19,5,179.2,12/7/2022,Kanyon,Carrington
1576966,Sales Galore,USA,45,2,71.68,13/02/2022,Forum Istanbul,PigTail
1287103,Shelf Emptiers,USA,60,4,1200.32,14/02/2021,Kanyon,Carrington
1182412,Two Day Sale,USA,18,1,40.66,26/03/2022,Metrocity,Carrington
1323141,Saving Days,USA,60,1,300.08,16/07/2022,Metrocity,Big Time
1758454,One Day Sale,USA,22,3,900.24,23/02/2022,Zorlu Center,Imagine
1593158,Price Cutters,USA,37,1,300.08,26/12/2021,Kanyon,Carrington
1163045,Saving Days,USA,61,5,58.65,30/09/2021,Viaport Outlet,Carrington
1948837,One Day Sale,USA,56,2,600.16,23/07/2021,Kanyon,Imagine
1161891,Price Cutters,USA,46,5,203.3,5/12/2022,Kanyon,Golden
1310655,Price Cutters,USA,26,3,900.24,15/04/2021,Mall of Istanbul,PigTail
1436240,Big Promo,USA,55,3,1800.51,8/7/2021,Zorlu Center,Big Time
1556045,High Roller Savings,USA,48,4,1200.32,27/08/2022,Metrocity,PigTail
1329869,Best Savings,USA,66,5,3000.85,8/11/2022,Forum Istanbul,Imagine
1248893,Fantastic Discounts,USA,30,3,15.69,22/05/2022,Kanyon,Imagine
1217427,Best Savings,USA,66,5,5250,12/1/2021,Mall of Istanbul,Golden
1461541,Double Down Sale,USA,62,1,5.23,25/07/2021,Mall of Istanbul,Golden
1113242,Two Day Sale,USA,56,3,15.69,29/01/2022,Metrocity,Imagine
1172806,Big Promo,USA,50,5,3000.85,7/11/2021,Kanyon,Big Time
1226733,You Save Days,USA,20,3,107.52,16/12/2022,Emaar Square Mall,Golden
1273712,High Roller Savings,USA,67,3,121.98,7/4/2021,Metrocity,Carrington
1222072,Price Savers,USA,35,4,143.36,29/08/2022,Metrocity,Imagine
1339615,You Save Days,USA,53,4,1200.32,12/10/2021,Istinye Park,Carrington
1260538,Super Wallet Savers,USA,37,5,5250,23/11/2021,Metrocity,Big Time
1210736,Weekend Markdown,USA,25,3,35.19,27/02/2021,Kanyon,Big Time
1240702,Green Light Days,USA,36,2,600.16,8/4/2021,Kanyon,Golden
1233253,You Save Days,USA,33,3,1800.51,3/12/2022,Metrocity,Carrington
1161875,Price Destroyers,USA,21,1,300.08,6/1/2021,Viaport Outlet,Carrington
1203215,Free For All,USA,59,3,1800.51,13/01/2022,Metrocity,PigTail
1270866,Saving Days,USA,31,1,40.66,23/11/2022,Kanyon,Golden
1651154,Wallet Savers,USA,43,3,45.45,16/07/2022,Forum Istanbul,Imagine
1265597,Saving Days,USA,45,2,81.32,15/02/2023,Zorlu Center,PigTail
1132297,Big Time Discounts,USA,24,4,1200.32,27/04/2021,Zorlu Center,Big Time
1828940,One Day Sale,USA,20,3,121.98,13/01/2023,Kanyon,Big Time
1159901,Price Savers,USA,61,5,58.65,9/2/2023,Kanyon,PigTail
1308137,Sale Winners,USA,33,4,1200.32,7/2/2023,Kanyon,Carrington
1337848,Unbeatable Price Savers,USA,33,1,40.66,8/2/2021,Viaport Outlet,Imagine
1251427,Price Savers,USA,29,2,23.46,19/08/2021,Istinye Park,Golden
1305162,Weekend Markdown,USA,26,4,143.36,22/12/2022,Mall of Istanbul,Big Time
1219753,Go For It,USA,39,3,1800.51,5/9/2022,Istinye Park,Big Time
1263821,Go For It,USA,49,5,26.15,2/1/2022,Emaar Square Mall,PigTail
1265252,Price Savers,USA,40,1,5.23,24/08/2022,Metrocity,Golden
1273194,Go For It,USA,29,5,1500.4,5/3/2023,Emaar Square Mall,Big Time
1882442,Price Destroyers,USA,64,4,2400.68,19/05/2021,Istinye Park,Golden
1860924,Shelf Clearing Days,USA,22,2,600.16,22/11/2022,Metrocity,PigTail
1842352,Saving Days,USA,36,2,81.32,31/07/2021,Mall of Istanbul,PigTail
1472201,Sale Winners,USA,59,3,900.24,29/04/2021,Viaport Outlet,Imagine
1331046,Go For It,USA,59,1,600.17,28/10/2022,Zorlu Center,Big Time
1108779,Shelf Clearing Days,USA,63,1,40.66,29/08/2022,Istinye Park,Carrington
1193254,Price Destroyers,USA,36,5,5250,16/06/2021,Kanyon,Imagine
1144060,You Save Days,USA,20,1,5.23,23/09/2021,Metrocity,Carrington
1408973,Price Savers,USA,49,3,1800.51,22/09/2021,Mall of Istanbul,Imagine
1312947,Unbeatable Price Savers,USA,27,2,2100,5/11/2021,Mall of Istanbul,Carrington
1210034,Weekend Markdown,USA,37,5,1500.4,26/03/2022,Kanyon,Carrington
1234582,Weekend Markdown,USA,69,2,2100,19/01/2022,Emaar Square Mall,Golden
1842920,Weekend Markdown,USA,50,5,26.15,15/05/2021,Kanyon,Carrington
1251423,Weekend Markdown,USA,51,4,143.36,6/3/2021,Metropol AVM,PigTail
1263687,Saving Days,USA,26,1,15.15,28/03/2021,Kanyon,PigTail
1508578,Go For It,USA,32,4,1200.32,5/2/2022,Viaport Outlet,Big Time
1324204,Saving Days,USA,45,5,203.3,14/12/2022,Metropol AVM,Carrington
1336140,Money Savers,USA,47,4,1200.32,4/11/2021,Mall of Istanbul,Big Time
1214826,Price Destroyers,USA,46,1,15.15,21/02/2023,Mall of Istanbul,PigTail
1105189,Free For All,USA,69,3,15.69,7/6/2022,Kanyon,Big Time
1664547,One Day Sale,USA,30,4,1200.32,15/07/2021,Kanyon,Carrington
1315848,High Roller Savings,USA,40,1,300.08,24/05/2021,Mall of Istanbul,Big Time
1228635,Shelf Clearing Days,USA,65,2,600.16,19/04/2022,Metrocity,Big Time
1247534,Weekend Markdown,USA,29,3,45.45,22/05/2022,Kanyon,Carrington
1282166,Saving Days,USA,66,5,1500.4,9/7/2021,Istinye Park,Golden
1114131,Sale Winners,USA,51,1,300.08,29/06/2021,Emaar Square Mall,PigTail
1195585,Shelf Clearing Days,USA,19,5,3000.85,26/08/2021,Metropol AVM,Carrington
1138693,Wallet Savers,USA,54,1,600.17,20/06/2022,Zorlu Center,Imagine
1822172,Green Light Days,USA,29,5,5250,23/12/2022,Viaport Outlet,Carrington
1157039,Saving Days,USA,66,5,58.65,31/01/2022,Zorlu Center,PigTail
1628372,Big Time Discounts,USA,40,2,71.68,20/09/2021,Mall of Istanbul,Golden
1286136,Green Light Days,USA,45,4,1200.32,28/02/2022,Forum Istanbul,Golden
1292201,Free For All,USA,43,1,5.23,31/10/2021,Cevahir AVM,PigTail
1260233,You Save Days,USA,65,4,162.64,4/12/2022,Mall of Istanbul,Imagine
1216922,You Save Days,USA,30,2,30.3,19/02/2022,Mall of Istanbul,Carrington
1315095,Big Time Discounts,USA,51,3,3150,25/03/2022,Metrocity,Imagine
1141104,Weekend Markdown,USA,65,1,600.17,12/3/2022,Metrocity,Imagine
1283451,Sale Winners,USA,20,1,5.23,14/05/2021,Kanyon,PigTail
1102371,Sale Winners,USA,18,1,300.08,5/9/2022,Istinye Park,Golden
1217473,Saving Days,USA,58,3,900.24,10/10/2022,Metrocity,PigTail
1530105,Weekend Markdown,USA,40,4,1200.32,11/6/2022,Kanyon,Golden
1663124,Big Time Discounts,USA,30,3,900.24,19/04/2021,Metrocity,PigTail
1288549,Go For It,USA,61,1,600.17,15/02/2022,Istinye Park,Imagine
1184695,Unbeatable Price Savers,USA,61,5,1500.4,31/01/2021,Mall of Istanbul,Imagine
1125103,Money Savers,USA,19,1,40.66,1/6/2021,Mall of Istanbul,PigTail
1133800,You Save Days,USA,21,5,26.15,22/03/2022,Cevahir AVM,Golden
1113399,Green Light Days,USA,25,5,179.2,21/01/2023,Kanyon,Big Time
1342255,Weekend Markdown,USA,32,4,162.64,23/01/2021,Mall of Istanbul,Golden
1108060,Money Savers,USA,40,5,1500.4,5/5/2022,Istinye Park,Big Time
1170159,Weekend Markdown,USA,46,5,1500.4,13/01/2022,Metrocity,Big Time
1114257,You Save Days,USA,24,2,81.32,24/01/2021,Istinye Park,Big Time
1731911,Price Destroyers,USA,35,5,1500.4,24/12/2022,Viaport Outlet,Big Time
1260326,Sale Winners,USA,47,1,40.66,13/01/2023,Istinye Park,Carrington
1145324,Coupon Spectacular,USA,55,1,5.23,14/08/2021,Mall of Istanbul,Carrington
1194512,Wallet Savers,USA,65,3,121.98,18/01/2023,Mall of Istanbul,Big Time
1180746,One Day Sale,USA,50,4,1200.32,26/01/2021,Kanyon,PigTail
1321021,Coupon Spectacular,USA,49,5,1500.4,30/01/2022,Kanyon,Carrington
1233507,Bag Stuffers,USA,39,5,1500.4,8/10/2022,Kanyon,PigTail
1754891,Free For All,USA,20,2,600.16,7/12/2022,Metropol AVM,Big Time
1329479,Go For It,Mexico,20,1,40.66,7/6/2022,Viaport Outlet,Imagine
1207390,Super Savers,Mexico,63,2,71.68,23/05/2022,Metrocity,Imagine
1210298,Three for One,Mexico,33,2,30.3,27/11/2022,Metrocity,Carrington
1690350,Super Savers,Mexico,41,5,26.15,11/2/2022,Metropol AVM,Big Time
1783130,Price Savers,Mexico,32,2,1200.34,20/07/2021,Emaar Square Mall,Golden
1174452,Three for One,Mexico,65,4,1200.32,26/04/2021,Mall of Istanbul,Big Time
1222105,Price Slashers,Mexico,68,1,300.08,17/12/2022,Metropol AVM,Carrington
1339725,Big Time Discounts,Mexico,27,1,40.66,30/04/2022,Mall of Istanbul,Imagine
1544427,Best Savings,Mexico,45,4,1200.32,7/3/2023,Istinye Park,Golden
1491746,Three for One,Mexico,69,2,600.16,30/12/2022,Metrocity,Big Time
1914583,Money Savers,Mexico,22,1,40.66,13/10/2021,Kanyon,Big Time
1122614,Big Time Discounts,Mexico,28,5,203.3,1/5/2022,Viaport Outlet,PigTail
1247146,Best Savings,Mexico,48,2,600.16,15/03/2022,Mall of Istanbul,Big Time
1143340,Wallet Savers,Mexico,34,3,3150,5/7/2021,Emaar Square Mall,Big Time
1292793,Super Savers,Mexico,66,2,1200.34,15/01/2021,Viaport Outlet,Carrington
1224300,Big Time Discounts,Mexico,45,3,15.69,6/12/2022,Istinye Park,PigTail
1354486,Super Savers,Mexico,55,2,10.46,16/11/2021,Istinye Park,PigTail
1326066,Wallet Savers,Mexico,33,3,900.24,27/07/2021,Mall of Istanbul,Big Time
1207690,Price Savers,Mexico,49,2,23.46,18/11/2022,Mall of Istanbul,Big Time
1232871,Best Savings,Mexico,34,2,600.16,22/08/2021,Kanyon,Carrington
1296672,Money Savers,Mexico,57,3,121.98,3/5/2022,Cevahir AVM,Big Time
1337587,Three for One,Mexico,36,5,1500.4,10/7/2021,Mall of Istanbul,Imagine
1136069,Super Savers,Mexico,20,2,600.16,16/02/2023,Cevahir AVM,Carrington
1154905,Price Savers,Mexico,62,4,20.92,17/10/2021,Kanyon,Big Time
1324249,Big Time Discounts,Mexico,61,4,1200.32,9/6/2022,Istinye Park,Imagine
1334418,Price Slashers,Mexico,65,4,162.64,14/02/2023,Metrocity,Big Time
1329957,Big Time Discounts,Mexico,67,1,600.17,28/09/2021,Metrocity,PigTail
1147443,Three for One,Mexico,23,5,203.3,24/05/2021,Cevahir AVM,Big Time
1228785,Price Slashers,Mexico,39,1,11.73,13/06/2021,Metropol AVM,Golden
1214204,Savings Galore,Mexico,51,3,15.69,30/12/2022,Kanyon,PigTail
1325668,Wallet Savers,Mexico,63,2,600.16,9/11/2022,Metrocity,Imagine
1942284,Wallet Savers,Mexico,64,3,1800.51,16/12/2021,Cevahir AVM,Big Time
1275382,Super Savers,Mexico,19,5,1500.4,8/11/2022,Mall of Istanbul,PigTail
1137081,Go For It,Mexico,26,4,1200.32,14/05/2022,Emaar Square Mall,Golden
1280712,Big Time Discounts,Mexico,49,3,900.24,20/04/2022,Forum Istanbul,Carrington
1157748,Big Time Discounts,Mexico,65,1,300.08,23/12/2021,Mall of Istanbul,Imagine
1591356,Go For It,Mexico,44,4,1200.32,15/09/2022,Kanyon,PigTail
1331647,Go For It,Mexico,63,1,35.84,2/9/2022,Emaar Square Mall,Big Time
1843472,Big Time Savings,Mexico,54,3,121.98,9/9/2021,Metrocity,PigTail
1221504,One Day Sale,Mexico,62,4,1200.32,13/04/2021,Kanyon,Carrington
1151889,Two Day Sale,Mexico,57,4,1200.32,1/12/2021,Istinye Park,PigTail
1133111,Two Day Sale,Mexico,50,1,40.66,25/04/2022,Metrocity,Golden
1765275,Sale Winners,Mexico,61,2,81.32,5/5/2022,Forum Istanbul,Carrington
1221242,Shelf Clearing Days,Mexico,33,4,2400.68,20/09/2021,Metrocity,Imagine
1321323,Sales Days,Mexico,25,1,300.08,26/11/2021,Kanyon,Carrington
1255670,Shelf Clearing Days,Mexico,53,1,40.66,20/03/2022,Kanyon,Big Time
1106126,One Day Sale,Mexico,68,3,15.69,16/02/2021,Kanyon,Imagine
1297231,Best Savings,Mexico,43,4,143.36,24/12/2022,Forum Istanbul,Golden
1175037,Sales Days,Mexico,40,2,600.16,6/5/2022,Metropol AVM,Big Time
1104198,Green Light Days,Mexico,47,4,143.36,13/12/2022,Metropol AVM,Big Time
1291964,Big Promo,Mexico,67,2,600.16,14/10/2021,Mall of Istanbul,Imagine
1150781,One Day Sale,Mexico,64,3,121.98,25/08/2021,Mall of Istanbul,Carrington
1233579,Price Winners,Mexico,55,1,600.17,5/8/2022,Istinye Park,Big Time
1309115,Big Promo,Mexico,52,3,107.52,10/8/2021,Mall of Istanbul,Big Time
1198579,Best Savings,Mexico,53,3,15.69,16/02/2021,Kanyon,Imagine
1242091,Sales Days,Mexico,47,3,121.98,9/2/2023,Istinye Park,Big Time
1114178,Price Winners,Mexico,41,4,143.36,23/05/2021,Kanyon,Imagine
1194209,Big Promo,Mexico,38,4,20.92,19/05/2021,Mall of Istanbul,Big Time
1286328,Pick Your Savings,Mexico,41,4,143.36,25/04/2021,Mall of Istanbul,PigTail
1970915,Sale Winners,Mexico,27,4,143.36,4/11/2021,Mall of Istanbul,PigTail
1290772,Pick Your Savings,Mexico,37,1,5.23,8/2/2021,Metrocity,Carrington
1221915,Sale Winners,Mexico,29,4,20.92,25/10/2021,Mall of Istanbul,Imagine
1283160,Sales Galore,Mexico,19,4,1200.32,23/06/2021,Forum Istanbul,Imagine
1375406,Green Light Days,Mexico,45,1,300.08,4/11/2021,Istinye Park,Golden
1954071,Green Light Days,Mexico,22,4,4200,26/02/2023,Metrocity,Big Time
1276352,Best Savings,Mexico,43,4,1200.32,6/3/2021,Metropol AVM,Big Time
1112471,Green Light Days,Mexico,45,3,1800.51,7/12/2021,Viaport Outlet,Golden
1192211,Big Time Savings,Mexico,37,1,5.23,23/09/2021,Emaar Square Mall,Big Time
1722917,Green Light Days,Mexico,20,2,10.46,28/05/2021,Cevahir AVM,Big Time
1174160,Pick Your Savings,Mexico,44,5,1500.4,26/07/2022,Zorlu Center,Big Time
1225038,Money Savers,Mexico,31,3,900.24,13/01/2023,Emaar Square Mall,PigTail
1960964,Shelf Clearing Days,Mexico,19,2,600.16,27/02/2021,Metropol AVM,Big Time
1318422,One Day Sale,Mexico,42,5,5250,18/12/2022,Kanyon,Carrington
1277961,Shelf Clearing Days,Mexico,41,1,300.08,11/12/2021,Metrocity,Imagine
