product_id,price,promotion_name,sales_country
1313537,162.64,Dollar Cutters,Mexico
1115640,15.69,Mystery Sale,Mexico
1689264,1500.4,Mystery Sale,Mexico
1269145,900.24,Saving Days,Mexico
1290158,179.2,Super Duper Savers,Mexico
1129999,35.84,Double Down Sale,Mexico
1109024,1800.51,Double Down Sale,Mexico
1285583,26.15,Super Duper Savers,Mexico
1205970,20.92,Sale Winners,Mexico
1321918,46.92,Best Savings,Mexico
1327035,30.3,Price Winners,Mexico
1959803,600.17,Shelf Clearing Days,Mexico
1290455,35.19,Shelf Clearing Days,Mexico
1168337,600.16,Mystery Sale,Mexico
1110863,3000.85,Sales Days,Mexico
1273541,203.3,Save-It Sale,Mexico
1132135,1500.4,Dollar Cutters,Mexico
1214239,300.08,Dollar Cutters,Mexico
1238266,26.15,Sales Days,Mexico
1164574,1500.4,Price Winners,Mexico
1120644,4200,Price Winners,Mexico
1657367,1800.51,Save-It Sale,Mexico
1226700,30.3,Price Winners,Mexico
1312021,121.98,Price Winners,Mexico
1140026,1500.4,Price Winners,Mexico
1185923,162.64,Mystery Sale,Mexico
1109774,40.66,Save-It Sale,Mexico
1229318,5250,Shelf Clearing Days,Mexico
1111196,11.73,Save-It Sale,Mexico
1441837,300.08,Shelf Clearing Days,Mexico
1278791,4200,Sales Days,Mexico
1133365,10.46,Save-It Sale,Mexico
1101896,10.46,Save-It Sale,Mexico
1335534,600.17,Price Winners,Mexico
1253638,20.92,Price Winners,Mexico
1223051,11.73,Two Day Sale,Mexico
1316370,1200.32,Two Day Sale,Mexico
1227132,35.84,Price Winners,Mexico
1191439,121.98,Price Winners,Mexico
1270968,20.92,Price Winners,Mexico
1949844,5.23,Two Day Sale,Mexico
1915147,15.69,Two Day Sale,Mexico
1188480,1200.32,Dollar Cutters,Mexico
1180106,300.08,Two Day Sale,Mexico
1234008,300.08,Price Winners,Mexico
1210361,71.68,Shelf Clearing Days,Mexico
1132723,1500.4,Two Day Sale,Mexico
1238494,5.23,Price Slashers,Mexico
1260987,300.08,Price Winners,Mexico
1951023,1200.32,Save-It Sale,Mexico
1218901,26.15,Price Winners,Mexico
1119011,10.46,Shelf Clearing Days,Mexico
1217342,3000.85,Shelf Clearing Days,Mexico
1193724,143.36,Dollar Cutters,Mexico
1338395,26.15,Dollar Cutters,Mexico
1211547,900.24,Price Winners,Mexico
1321015,2400.68,Price Winners,Mexico
1122498,1200.34,Shelf Clearing Days,Mexico
1460930,20.92,Price Winners,Mexico
1312415,300.08,Price Winners,Mexico
1261092,600.16,Dollar Cutters,Mexico
1230679,143.36,Shelf Clearing Days,Mexico
1133584,300.08,Price Slashers,Mexico
1189563,300.08,Price Slashers,Mexico
1143588,300.08,Shelf Clearing Days,Mexico
1243449,5.23,Shelf Clearing Days,Mexico
1274755,15.69,Price Winners,Mexico
1382281,300.08,Mystery Sale,Mexico
1190310,900.24,Mystery Sale,Mexico
1327790,1800.51,Price Winners,Mexico
1268666,600.17,Price Winners,Mexico
1241966,1500.4,Mystery Sale,Mexico
1289510,300.08,Price Winners,Mexico
1302104,121.98,Save-It Sale,Mexico
1542569,600.17,Two Day Sale,Mexico
1183538,26.15,Price Winners,Mexico
1270497,300.08,Mystery Sale,Mexico
1304143,179.2,Shelf Clearing Days,Mexico
1233892,162.64,Price Winners,Mexico
1335481,40.66,Sales Days,Mexico
1333054,40.66,Price Winners,Mexico
1113079,1500.4,Price Winners,Mexico
1209837,1050,Price Winners,Mexico
1307121,5.23,Price Winners,Mexico
1157035,26.15,Save-It Sale,Mexico
1221699,900.24,Save-It Sale,Mexico
1206040,300.08,Two Day Sale,Mexico
1113129,1500.4,Dollar Cutters,Mexico
1305940,1800.51,Dollar Cutters,Mexico
1187793,600.16,Price Slashers,Mexico
1275501,1500.4,Two Day Sale,Mexico
1259556,1800.51,Price Slashers,Mexico
1260280,900.24,Price Winners,Mexico
1971792,71.68,Mystery Sale,Mexico
1247908,1500.4,Mystery Sale,Mexico
1192835,162.64,Save-It Sale,Mexico
1311331,143.36,Two Day Sale,Mexico
1730397,121.98,Two Day Sale,Mexico
1254379,1200.32,Price Slashers,Mexico
1683077,1200.34,Sales Days,Mexico
1838599,5.23,Save-It Sale,Mexico
1231475,1200.32,Mystery Sale,Mexico
1141268,1800.51,Sales Days,Mexico
1137427,15.69,Mystery Sale,Mexico
1292315,2100,Price Winners,Mexico
1188298,179.2,Two Day Sale,Mexico
1298130,60.6,Dollar Cutters,Mexico
1195641,600.16,Save-It Sale,Mexico
1166331,300.08,Price Winners,Mexico
1320692,600.16,Shelf Clearing Days,Mexico
1191054,40.66,Mystery Sale,Mexico
1472551,11.73,Price Cutters,USA
1301530,81.32,Tip Top Savings,USA
1618224,5.23,Unbeatable Price Savers,USA
1862534,1500.4,Weekend Markdown,USA
1828106,143.36,Green Light Special,USA
1219862,3000.85,Green Light Special,USA
1281908,179.2,Big Time Savings,USA
1255292,162.64,Price Cutters,USA
1945983,46.92,Price Smashers,USA
1315726,35.84,Savings Galore,USA
1517380,600.17,Savings Galore,USA
1733060,15.69,Shelf Emptiers,USA
1334817,900.24,Shelf Emptiers,USA
1952410,600.16,Dimes Off,USA
1142741,30.3,You Save Days,USA
1170928,15.69,Savings Galore,USA
1267707,10.46,Dimes Off,USA
1470317,600.16,Weekend Markdown,USA
1298287,35.84,Savings Galore,USA
1290044,179.2,Dimes Off,USA
1178200,60.6,Money Savers,USA
1316656,1800.51,Savings Galore,USA
1216610,203.3,Super Savers,USA
1264076,10.46,Price Cutters,USA
1178089,900.24,Money Savers,USA
1106348,35.84,Money Savers,USA
1246139,15.69,Price Cutters,USA
1633599,600.16,Weekend Markdown,USA
1193110,1500.4,Price Cutters,USA
1434859,1050,You Save Days,USA
1268807,1500.4,I Cant Believe It Sale,USA
1168727,26.15,Savings Galore,USA
1121818,143.36,Savings Galore,USA
1270032,121.98,I Cant Believe It Sale,USA
1673113,1800.51,Three for One,USA
1227000,40.66,Three for One,USA
1653762,600.16,Three for One,USA
1151677,143.36,I Cant Believe It Sale,USA
1221417,143.36,Shelf Emptiers,USA
1883811,600.17,Dimes Off,USA
1230980,900.24,I Cant Believe It Sale,USA
1172404,600.16,Sales Galore,USA
1239787,60.6,Sales Galore,USA
1228873,600.17,Weekend Markdown,USA
1177008,600.17,Price Smashers,USA
1104527,15.69,Weekend Markdown,USA
1248145,1500.4,Weekend Markdown,USA
1166223,20.92,Weekend Markdown,USA
1394989,10.46,Dimes Off,USA
1305141,600.16,Bye Bye Baby,USA
1324537,300.08,Super Savers,USA
1189881,121.98,Pick Your Savings,USA
1309213,46.92,Pick Your Savings,USA
1360424,26.15,Super Savers,USA
1224248,2400.68,Bye Bye Baby,USA
1292698,1050,Weekend Markdown,USA
1255113,600.16,Green Light Special,USA
1184417,10.46,Dimes Off,USA
1192281,26.15,Fantastic Discounts,USA
1306918,121.98,You Save Days,USA
1248724,1200.32,Fantastic Discounts,USA
1474090,203.3,I Cant Believe It Sale,Canada
1221987,179.2,Double Your Savings,Canada
1430588,107.52,Save-It Sale,Canada
1878944,1500.4,Savings Galore,Canada
1208412,5250,Save-It Sale,Canada
1978388,600.17,Savings Galore,Canada
1176370,1050,Super Duper Savers,Canada
1566056,1200.32,Savings Galore,Canada
1247883,4200,Savings Galore,Canada
1977999,600.16,Double Your Savings,Canada
1217301,1500.4,Save-It Sale,Canada
1253609,179.2,Shelf Clearing Days,Canada
1292465,2400.68,Shelf Clearing Days,Canada
1131391,81.32,Savings Galore,Canada
1204349,1500.4,Savings Galore,Canada
1498026,203.3,Save-It Sale,Canada
1198142,26.15,Super Duper Savers,Canada
1102521,10.46,Save-It Sale,Canada
1152340,15.69,Savings Galore,Canada
1148030,35.19,Savings Galore,Canada
1197494,1500.4,Save-It Sale,Canada
1221195,81.32,Green Light Special,Canada
1132097,162.64,Sales Days,Canada
1203460,11.73,Double Your Savings,Canada
1206223,35.19,Savings Galore,Canada
1187324,1500.4,I Cant Believe It Sale,Canada
1236486,5.23,I Cant Believe It Sale,Canada
1221737,143.36,Save-It Sale,Canada
1170540,71.68,Save-It Sale,Canada
1883163,107.52,Green Light Special,Canada
1292911,162.64,I Cant Believe It Sale,Canada
1311309,900.24,Double Your Savings,Canada
1668414,35.84,Savings Galore,Canada
1669473,2400.68,Double Your Savings,Canada
1109158,23.46,Double Your Savings,Canada
1229097,26.15,Super Duper Savers,Canada
1197262,162.64,Savings Galore,Canada
1352678,1200.34,Save-It Sale,USA
1335956,26.15,One Day Sale,USA
1373992,900.24,Double Down Sale,USA
1323316,1050,Cash Register Lottery,USA
1742010,300.08,Price Savers,USA
1219442,1050,High Roller Savings,USA
1103594,203.3,Tip Top Savings,USA
1813378,10.46,I Cant Believe It Sale,USA
1122852,1200.32,Big Time Discounts,USA
1159515,10.46,Cash Register Lottery,USA
1211512,1200.34,Bag Stuffers,USA
1135183,26.15,One Day Sale,USA
1505078,300.08,Bag Stuffers,USA
1289789,1200.32,Bag Stuffers,USA
1184371,600.16,I Cant Believe It Sale,USA
1320027,58.65,Bag Stuffers,USA
1175389,26.15,Big Time Savings,USA
1276169,2400.68,Big Time Savings,USA
1879795,300.08,Save-It Sale,USA
1729844,20.92,Cash Register Lottery,USA
1270095,15.69,Free For All,USA
1245715,1500.4,I Cant Believe It Sale,USA
1557417,3000.85,Price Savers,USA
1316471,1200.32,Cash Register Lottery,USA
1116997,600.16,Cash Register Lottery,USA
1328982,35.84,Cash Register Lottery,USA
1208592,162.64,Cash Register Lottery,USA
1171630,179.2,Green Light Days,USA
1230936,20.92,Cash Register Lottery,USA
1233400,600.16,Cash Register Lottery,USA
1338569,10.46,Save-It Sale,USA
1327199,5.23,Price Slashers,USA
1184006,1050,I Cant Believe It Sale,USA
1260932,1200.32,Price Savers,USA
1133393,15.15,High Roller Savings,USA
1275965,121.98,Big Time Discounts,USA
1180908,71.68,Green Light Days,USA
1585768,900.24,Cash Register Lottery,USA
1191380,600.16,Bag Stuffers,USA
1236723,179.2,Cash Register Lottery,USA
1259165,5.23,Price Savers,USA
1207276,35.84,High Roller Savings,USA
1289203,1500.4,High Roller Savings,USA
1787197,121.98,Free For All,USA
1477382,900.24,Bag Stuffers,USA
1371788,1800.51,Price Savers,USA
1236889,60.6,Bag Stuffers,USA
1128427,20.92,Price Savers,USA
1188351,900.24,Price Savers,USA
1320792,1500.4,Price Savers,USA
1429519,1500.4,I Cant Believe It Sale,USA
1202850,81.32,Price Savers,USA
1301939,179.2,One Day Sale,USA
1118839,30.3,Cash Register Lottery,USA
1278286,121.98,Big Time Savings,USA
1302961,30.3,Cash Register Lottery,USA
1794410,600.16,I Cant Believe It Sale,USA
1299645,2400.68,Price Savers,USA
1496063,1200.32,Cash Register Lottery,USA
1307925,143.36,Price Slashers,USA
1170098,900.24,Cash Register Lottery,USA
1534692,11.73,Bag Stuffers,USA
1228088,20.92,Price Slashers,USA
1727911,5.23,Cash Register Lottery,USA
1380378,11.73,Cash Register Lottery,USA
1115129,900.24,Price Slashers,USA
1322526,20.92,Bag Stuffers,USA
1144052,600.16,Bag Stuffers,USA
1226850,1200.32,Price Savers,USA
1199670,121.98,Big Time Discounts,USA
1166482,40.66,Bag Stuffers,USA
1157898,203.3,Tip Top Savings,USA
1179329,2100,Cash Register Lottery,USA
1102734,1500.4,High Roller Savings,USA
1294463,15.69,Price Savers,USA
1260603,203.3,Super Savers,USA
1572503,5.23,Bag Stuffers,USA
1331878,3000.85,Super Savers,USA
1219863,3150,Bag Stuffers,USA
1190304,26.15,Big Promo,USA
1305520,71.68,Dollar Days,USA
1211272,600.16,Double Down Sale,USA
1102761,40.66,Sales Galore,USA
1191403,26.15,Three for One,USA
1789424,1200.34,Free For All,USA
1158310,4200,Sales Galore,USA
1229768,900.24,Price Savers,USA
1170990,26.15,Price Savers,USA
1517785,3150,Double Down Sale,USA
1567428,58.65,Double Down Sale,USA
1164358,203.3,Price Savers,USA
1786055,300.08,Bag Stuffers,USA
1335299,60.6,Big Promo,USA
1301356,10.46,Price Savers,USA
1890885,15.69,Sales Galore,USA
1238508,71.68,Price Savers,USA
1315416,1500.4,Two for One,USA
1221225,10.46,Saving Days,USA
1341800,900.24,Weekend Markdown,USA
1125321,600.16,Super Duper Savers,USA
1267247,81.32,Super Duper Savers,USA
1232361,600.16,Free For All,USA
1513890,600.16,Super Duper Savers,USA
1472987,600.17,Two Day Sale,USA
1148824,203.3,Weekend Markdown,USA
1327663,1200.32,Super Duper Savers,USA
1310539,600.16,Super Duper Savers,USA
1236380,600.16,Free For All,USA
1146662,2400.68,Double Down Sale,USA
1352350,11.73,Double Down Sale,USA
1217948,900.24,Saving Days,USA
1629649,1200.32,Saving Days,USA
1282685,1200.34,Sales Galore,USA
1287209,1500.4,Dollar Cutters,USA
1806254,1200.32,Two for One,USA
1227177,40.66,Big Promo,USA
1313395,15.15,Free For All,USA
1286313,40.66,Double Down Sale,USA
1260737,3150,Three for One,USA
1160116,600.16,Tip Top Savings,USA
1247431,81.32,Bag Stuffers,USA
1107329,2400.68,Sales Galore,USA
1443138,1200.32,Free For All,USA
1299416,45.45,Double Down Sale,USA
1751651,60.6,Bag Stuffers,USA
1177982,600.16,Dollar Cutters,USA
1317100,203.3,Big Promo,USA
1332905,900.24,Dollar Days,USA
1131896,300.08,Big Promo,USA
1182890,107.52,Big Promo,USA
1394071,35.19,Price Winners,USA
1224742,300.08,Three for One,USA
1352031,35.84,Sales Galore,USA
1315978,300.08,Free For All,USA
1816088,71.68,Tip Top Savings,USA
1133579,1500.4,Bag Stuffers,USA
1647418,1200.32,Dollar Days,USA
1353622,81.32,Price Savers,USA
1238579,121.98,Double Down Sale,USA
1854052,300.08,Three for One,USA
1230822,1500.4,Double Down Sale,USA
1284750,1500.4,Sales Galore,USA
1238874,75.75,Price Savers,USA
1229055,2400.68,Sales Galore,USA
1321891,300.08,Price Savers,USA
1279551,3150,Super Duper Savers,USA
1823207,20.92,Dollar Cutters,USA
1322338,1200.32,Big Promo,USA
1160819,20.92,Price Savers,USA
1480800,5.23,Three for One,USA
1332118,600.16,Double Down Sale,USA
1144565,162.64,Price Winners,USA
1289891,600.17,Super Duper Savers,USA
1217824,300.08,Big Promo,USA
1229018,71.68,Sales Galore,USA
1330920,40.66,Weekend Markdown,USA
1133496,600.17,Dollar Cutters,USA
1286054,600.16,Weekend Markdown,USA
1163607,1500.4,Best Savings,USA
1140043,3000.85,Super Duper Savers,USA
1412259,35.19,Dollar Cutters,USA
1225939,300.08,Big Promo,USA
1258356,143.36,Weekend Markdown,USA
1132459,2400.68,Two Day Sale,USA
1113167,11.73,Dimes Off,USA
1255881,1500.4,Big Promo,USA
1155918,203.3,Sales Galore,USA
1813748,900.24,Weekend Markdown,USA
1318377,3150,Unbeatable Price Savers,USA
1281785,600.16,Unbeatable Price Savers,USA
1189827,1200.32,Double Your Savings,USA
1228276,300.08,Bye Bye Baby,USA
1749462,26.15,Dimes Off,USA
1132429,3000.85,Super Savers,USA
1255939,600.16,Double Your Savings,USA
1169030,162.64,Dollar Cutters,USA
1697133,900.24,Weekend Markdown,USA
1166429,60.6,Unbeatable Price Savers,USA
1141984,20.92,Shelf Clearing Days,USA
1466322,3000.85,Savings Galore,USA
1218112,15.69,Savings Galore,USA
1187539,900.24,Weekend Markdown,USA
1243055,4200,Two Day Sale,USA
1200887,15.69,Weekend Markdown,USA
1258117,600.16,Unbeatable Price Savers,USA
1252581,2100,Savings Galore,USA
1240857,300.08,Weekend Markdown,USA
1321236,35.19,Pick Your Savings,USA
1151017,4200,Sales Galore,USA
1293529,1200.32,Super Savers,USA
1186218,11.73,Savings Galore,USA
1226888,300.08,Savings Galore,USA
1162233,1200.32,Dimes Off,USA
1323277,81.32,Dollar Cutters,USA
1280767,5.23,Best Savings,USA
1134089,35.84,Double Down Sale,USA
1627373,600.16,Sales Galore,USA
1306069,107.52,Weekend Markdown,USA
1217485,1500.4,Price Smashers,USA
1248400,1500.4,Weekend Markdown,USA
1235786,600.16,Unbeatable Price Savers,USA
1273831,45.45,Bye Bye Baby,USA
1168257,10.46,Weekend Markdown,USA
1173014,1200.32,Weekend Markdown,USA
1281414,5.23,Price Smashers,USA
1628942,203.3,Unbeatable Price Savers,USA
1572990,15.69,Weekend Markdown,USA
1113652,15.69,Unbeatable Price Savers,USA
1130053,45.45,Two Day Sale,USA
1330031,3000.85,Bye Bye Baby,USA
1991897,1500.4,Super Savers,USA
1168483,45.45,Big Promo,USA
1154825,20.92,Weekend Markdown,USA
1828906,1200.32,Pick Your Savings,USA
1730806,1200.32,Double Down Sale,USA
1796744,1200.32,Savings Galore,USA
1903691,5250,Sales Galore,USA
1829331,1200.32,Price Slashers,USA
1446590,2400.68,Bye Bye Baby,USA
1148980,1500.4,Savings Galore,USA
1513017,5.23,Weekend Markdown,USA
1312108,2400.68,Bye Bye Baby,USA
1204796,35.84,Two Day Sale,USA
1153004,1500.4,Weekend Markdown,USA
1250835,121.98,Weekend Markdown,USA
1271166,26.15,Unbeatable Price Savers,USA
1161953,900.24,Two Day Sale,USA
1876334,81.32,One Day Sale,USA
1167019,900.24,Super Duper Savers,USA
1272485,15.69,Save-It Sale,USA
1518691,30.3,Green Light Days,USA
1285349,3000.85,Two for One,USA
1333994,26.15,Green Light Days,USA
1320722,20.92,Super Duper Savers,USA
1180994,162.64,Sales Days,USA
1189942,203.3,Two for One,USA
1227270,300.08,Save-It Sale,USA
1181481,1800.51,Wallet Savers,USA
1101444,58.65,Super Savers,USA
1332044,46.92,Green Light Days,USA
1241425,1200.34,Wallet Savers,USA
1291375,35.84,Tip Top Savings,USA
1144806,2100,Tip Top Savings,USA
1172381,5.23,Big Time Discounts,USA
1270394,143.36,Savings Galore,USA
1189841,600.17,Go For It,USA
1707253,3000.85,Sales Days,USA
1340006,900.24,Big Time Discounts,USA
1569760,1800.51,Sales Days,USA
1205581,1050,Tip Top Savings,USA
1156229,600.16,Super Duper Savers,USA
1204520,30.3,Sales Days,USA
1957939,600.17,Savings Galore,USA
1312633,600.16,Sales Days,USA
1120509,81.32,Dollar Cutters,USA
1128834,203.3,Wallet Savers,USA
1229534,81.32,Dollar Cutters,USA
1133413,11.73,Two for One,USA
1197419,11.73,Dollar Cutters,USA
1118191,600.16,Green Light Days,USA
1293998,600.16,Big Promo,USA
1234118,600.16,One Day Sale,USA
1302932,162.64,Save-It Sale,USA
1183128,107.52,Green Light Days,USA
1151310,300.08,Tip Top Savings,USA
1265103,1500.4,Wallet Savers,USA
1191796,1200.32,Savings Galore,USA
1419513,600.17,Super Savers,USA
1300260,900.24,Savings Galore,USA
1680517,1200.32,Sales Days,USA
1214736,162.64,Big Time Discounts,USA
1219544,1200.32,Dollar Cutters,USA
1329270,179.2,One Day Sale,USA
1272736,20.92,Sales Days,USA
1202646,300.08,Price Destroyers,USA
1773952,35.84,One Day Sale,USA
1781551,900.24,Green Light Days,USA
1578087,1500.4,Green Light Days,USA
1745824,300.08,Price Winners,USA
1973744,300.08,Super Duper Savers,USA
1317017,45.45,Price Winners,USA
1336583,1200.32,Big Promo,USA
1283779,5.23,Pick Your Savings,USA
1100015,600.16,Weekend Markdown,USA
1182803,1500.4,High Roller Savings,USA
1305003,1200.32,Bye Bye Baby,USA
1469329,600.16,Big Time Discounts,USA
1211213,15.69,Savings Galore,USA
1183994,3150,Dollar Days,USA
1165741,30.3,Double Down Sale,USA
1217976,58.65,Save-It Sale,USA
1143873,203.3,Save-It Sale,USA
1945095,1200.32,Shelf Emptiers,USA
1104135,1500.4,Savings Galore,USA
1151036,2100,High Roller Savings,USA
1273292,600.16,High Roller Savings,USA
1186465,600.16,Savings Galore,USA
1143566,5.23,High Roller Savings,USA
1258021,2400.68,You Save Days,USA
1240003,26.15,You Save Days,USA
1159228,60.6,Dollar Cutters,USA
1409116,35.84,Save-It Sale,USA
1259063,30.3,Dollar Cutters,USA
1699764,300.08,Weekend Markdown,USA
1230575,35.84,Price Winners,USA
1134258,1500.4,Savings Galore,USA
1338382,1500.4,High Roller Savings,USA
1185250,1050,Bye Bye Baby,USA
1204651,1200.32,Super Savers,USA
1234384,4200,Savings Galore,USA
1836992,300.08,High Roller Savings,USA
1193404,121.98,Super Savers,USA
1122072,3000.85,Super Savers,USA
1243843,179.2,Pick Your Savings,USA
1129791,5250,Save-It Sale,USA
1320847,1200.32,Double Down Sale,USA
1234303,300.08,Dollar Cutters,USA
1174723,600.16,Save-It Sale,USA
1154606,600.16,You Save Days,USA
1105292,10.46,High Roller Savings,USA
1200326,81.32,Two for One,USA
1249891,900.24,Best Savings,USA
1860907,121.98,Double Down Sale,USA
1132182,1500.4,High Roller Savings,USA
1350619,1200.32,Best Savings,USA
1807123,3000.85,Saving Days,USA
1193447,900.24,High Roller Savings,USA
1150398,203.3,You Save Days,USA
1215436,300.08,You Save Days,USA
1128080,300.08,You Save Days,USA
1163422,300.08,Sale Winners,USA
1491443,1500.4,Shelf Emptiers,USA
1840535,20.92,Double Down Sale,USA
1239037,5.23,Dollar Cutters,USA
1105081,1050,Super Savers,USA
1109183,1200.32,Save-It Sale,USA
1330380,1200.32,Bye Bye Baby,USA
1306017,143.36,Super Savers,USA
1238017,3000.85,High Roller Savings,USA
1294018,3150,Shelf Emptiers,USA
1276799,203.3,High Roller Savings,USA
1237841,1050,High Roller Savings,USA
1564449,20.92,Big Time Discounts,USA
1199890,23.46,Super Savers,USA
1136455,203.3,Bye Bye Baby,USA
1260979,3000.85,Two Day Sale,USA
1228402,1800.51,Mystery Sale,USA
1134418,40.66,Two Day Sale,USA
1226750,162.64,Fantastic Discounts,USA
1149857,58.65,Double Down Sale,USA
1282718,81.32,Shelf Emptiers,USA
1175788,600.17,Sales Galore,USA
1127024,1200.32,One Day Sale,USA
1979197,58.65,Big Promo,USA
1254324,300.08,One Day Sale,USA
1216346,35.84,Two for One,USA
1221924,121.98,Two Day Sale,USA
1155714,600.17,Shelf Clearing Days,USA
1152047,10.46,Price Savers,USA
1111896,45.45,Best Savings,USA
1284957,179.2,High Roller Savings,USA
1322972,1200.32,Two for One,USA
1424695,3000.85,Two Day Sale,USA
1636447,35.19,Best Savings,USA
1274965,3000.85,Bye Bye Baby,USA
1598012,23.46,You Save Days,USA
1457241,300.08,One Day Sale,USA
1320639,600.16,One Day Sale,USA
1315837,4200,Two Day Sale,USA
1120222,162.64,Fantastic Discounts,USA
1330536,20.92,Two Day Sale,USA
1246455,10.46,Sales Galore,USA
1189686,2400.68,Two Day Sale,USA
1748273,179.2,Save-It Sale,USA
1580278,1200.32,One Day Sale,USA
1336434,600.17,You Save Days,USA
1160647,600.16,Fantastic Discounts,USA
1330798,5.23,Fantastic Discounts,USA
1169262,1500.4,Saving Days,USA
1294055,1200.32,Price Cutters,USA
1263555,179.2,You Save Days,USA
1576966,71.68,Sales Galore,USA
1287103,1200.32,Shelf Emptiers,USA
1182412,40.66,Two Day Sale,USA
1323141,300.08,Saving Days,USA
1758454,900.24,One Day Sale,USA
1593158,300.08,Price Cutters,USA
1163045,58.65,Saving Days,USA
1948837,600.16,One Day Sale,USA
1161891,203.3,Price Cutters,USA
1310655,900.24,Price Cutters,USA
1436240,1800.51,Big Promo,USA
1556045,1200.32,High Roller Savings,USA
1329869,3000.85,Best Savings,USA
1248893,15.69,Fantastic Discounts,USA
1217427,5250,Best Savings,USA
1461541,5.23,Double Down Sale,USA
1113242,15.69,Two Day Sale,USA
1172806,3000.85,Big Promo,USA
1226733,107.52,You Save Days,USA
1273712,121.98,High Roller Savings,USA
1222072,143.36,Price Savers,USA
1339615,1200.32,You Save Days,USA
1260538,5250,Super Wallet Savers,USA
1210736,35.19,Weekend Markdown,USA
1240702,600.16,Green Light Days,USA
1233253,1800.51,You Save Days,USA
1161875,300.08,Price Destroyers,USA
1203215,1800.51,Free For All,USA
1270866,40.66,Saving Days,USA
1651154,45.45,Wallet Savers,USA
1265597,81.32,Saving Days,USA
1132297,1200.32,Big Time Discounts,USA
1828940,121.98,One Day Sale,USA
1159901,58.65,Price Savers,USA
1308137,1200.32,Sale Winners,USA
1337848,40.66,Unbeatable Price Savers,USA
1251427,23.46,Price Savers,USA
1305162,143.36,Weekend Markdown,USA
1219753,1800.51,Go For It,USA
1263821,26.15,Go For It,USA
1265252,5.23,Price Savers,USA
1273194,1500.4,Go For It,USA
1882442,2400.68,Price Destroyers,USA
1860924,600.16,Shelf Clearing Days,USA
1842352,81.32,Saving Days,USA
1472201,900.24,Sale Winners,USA
1331046,600.17,Go For It,USA
1108779,40.66,Shelf Clearing Days,USA
1193254,5250,Price Destroyers,USA
1144060,5.23,You Save Days,USA
1408973,1800.51,Price Savers,USA
1312947,2100,Unbeatable Price Savers,USA
1210034,1500.4,Weekend Markdown,USA
1234582,2100,Weekend Markdown,USA
1842920,26.15,Weekend Markdown,USA
1251423,143.36,Weekend Markdown,USA
1263687,15.15,Saving Days,USA
1508578,1200.32,Go For It,USA
1324204,203.3,Saving Days,USA
1336140,1200.32,Money Savers,USA
1214826,15.15,Price Destroyers,USA
1105189,15.69,Free For All,USA
1664547,1200.32,One Day Sale,USA
1315848,300.08,High Roller Savings,USA
1228635,600.16,Shelf Clearing Days,USA
1247534,45.45,Weekend Markdown,USA
1282166,1500.4,Saving Days,USA
1114131,300.08,Sale Winners,USA
1195585,3000.85,Shelf Clearing Days,USA
1138693,600.17,Wallet Savers,USA
1822172,5250,Green Light Days,USA
1157039,58.65,Saving Days,USA
1628372,71.68,Big Time Discounts,USA
1286136,1200.32,Green Light Days,USA
1292201,5.23,Free For All,USA
1260233,162.64,You Save Days,USA
1216922,30.3,You Save Days,USA
1315095,3150,Big Time Discounts,USA
1141104,600.17,Weekend Markdown,USA
1283451,5.23,Sale Winners,USA
1102371,300.08,Sale Winners,USA
1217473,900.24,Saving Days,USA
1530105,1200.32,Weekend Markdown,USA
1663124,900.24,Big Time Discounts,USA
1288549,600.17,Go For It,USA
1184695,1500.4,Unbeatable Price Savers,USA
1125103,40.66,Money Savers,USA
1133800,26.15,You Save Days,USA
1113399,179.2,Green Light Days,USA
1342255,162.64,Weekend Markdown,USA
1108060,1500.4,Money Savers,USA
1170159,1500.4,Weekend Markdown,USA
1114257,81.32,You Save Days,USA
1731911,1500.4,Price Destroyers,USA
1260326,40.66,Sale Winners,USA
1145324,5.23,Coupon Spectacular,USA
1194512,121.98,Wallet Savers,USA
1180746,1200.32,One Day Sale,USA
1321021,1500.4,Coupon Spectacular,USA
1233507,1500.4,Bag Stuffers,USA
1754891,600.16,Free For All,USA
1329479,40.66,Go For It,Mexico
1207390,71.68,Super Savers,Mexico
1210298,30.3,Three for One,Mexico
1690350,26.15,Super Savers,Mexico
1783130,1200.34,Price Savers,Mexico
1174452,1200.32,Three for One,Mexico
1222105,300.08,Price Slashers,Mexico
1339725,40.66,Big Time Discounts,Mexico
1544427,1200.32,Best Savings,Mexico
1491746,600.16,Three for One,Mexico
1914583,40.66,Money Savers,Mexico
1122614,203.3,Big Time Discounts,Mexico
1247146,600.16,Best Savings,Mexico
1143340,3150,Wallet Savers,Mexico
1292793,1200.34,Super Savers,Mexico
1224300,15.69,Big Time Discounts,Mexico
1354486,10.46,Super Savers,Mexico
1326066,900.24,Wallet Savers,Mexico
1207690,23.46,Price Savers,Mexico
1232871,600.16,Best Savings,Mexico
1296672,121.98,Money Savers,Mexico
1337587,1500.4,Three for One,Mexico
1136069,600.16,Super Savers,Mexico
1154905,20.92,Price Savers,Mexico
1324249,1200.32,Big Time Discounts,Mexico
1334418,162.64,Price Slashers,Mexico
1329957,600.17,Big Time Discounts,Mexico
1147443,203.3,Three for One,Mexico
1228785,11.73,Price Slashers,Mexico
1214204,15.69,Savings Galore,Mexico
1325668,600.16,Wallet Savers,Mexico
1942284,1800.51,Wallet Savers,Mexico
